"Nº de controle";"Número do tombo";"Estado";"Tipo de material";"Nº da obra";"Patrimônio";"Data de entrada";"Nº de chamada";"Título";"Autor";"Volume";"Exemplar";"Edição";"Lugar pub.";"Editora";"Data pub."
"14155";"18012002";"Disponível";"Livro";"13991";"";"04/09/2019";"821.111(73) Y78c";"A cabana ";"Young, William P. / Cummings, Brad / Jacobsen, Wayne";"";"Ex. 02";" ";"São Paulo";"Arqueiro";"2012"
"25077";"18012003";"Disponível";"Livro";"24763";"";"04/09/2019";"658 S586g";"Geração de valor";"Silva, Flávio Augusto da ";"";"Ex. 01";"";"Rio de Janeiro";"Sextante";"2014"
"17242";"18012004";"Congelado";"Livro";"17069";"";"04/09/2019";"658.86 P228v";"Varejo no Brasil";"Parente, Juracy";"";"Ex. 01";"2. ";"São Paulo, SP";"Atlas";"2014"
"23534";"18012005";"Disponível";"Livro";"23221";"";"04/09/2019";"658.3 C827q";"Qual é a tua obra?";"Cortella, Mario Sergio";"";"Ex. 01";"16. ";"Petrópolis - RJ";"Vozes";"2011"
"25081";"18012006";"Disponível";"Livro";"24767";"";"04/09/2019";"821.134.3(81) C763";"Contos macabros ";"Esteves, Lainister de Oliveira ";"";"Ex. 01";"";"Rio de Janeiro";"Escrita Fina ";"2010"
"25109";"18012008";"Congelado";"Livro";"24795";"";"05/09/2019";"664.8.03 M586i";"Inovação na embalagem ";"Mestriner, Fábio ";"";"Ex. 01";"1. ";"São Paulo ";"M. Books";"2018"
"25111";"18012009";"Disponível";"Livro";"24797";"";"05/09/2019";"821.111(71) M376v";"A vida de Pi ";"Martel, Yann / Porto, Alda ";"";"Ex. 01";"";"Rio de Janeiro";"Rocco ";"2004"
"25112";"18012010";"Disponível";"Livro";"24798";"";"05/09/2019";"929 G226p";"À procura da felicidade ";"Gardner, Chris  / Allegro, Alzira  / Rivas, Mim Eichler  / Troupe, Quincy ";"";"Ex. 01";"";"São Paulo ";"Novo Conceito ";"2007"
"9710";"18012011";"Congelado";"Livro";"9580";"";"05/09/2019";"681.5 M827e";"Engenharia de automação industrial";"Moraes, Cícero Couto de / Castrucci, Plínio de Lauro";"";"Ex. 01";"2.";"Rio de Janeiro - RJ";"LTC";"2015"
"13714";"18012012";"Disponível";"Livro";"13560";"";"05/09/2019";"658.7 C737";"Compras";"Farmer,  David / Jessop, David / Jones, David ";"";"Ex. 11";"10. ";"São Paulo";"Atlas";"2013"
"25117";"18012013";"Congelado";"Livro";"24803";"";"05/09/2019";"004:658 V822";"Visão sistêmica e administração ";"Calil, Wilson / Cavalcanti, Melissa Franchini  / Donaires, Omar Sacilotto  / Esteves, Fernanda Menezes Ferrari  / Gonçalves, Paula Maria  / Guirro, Antonio Benedito  / Machado Neto, Alfredo José Machado  / Martinelli, Dante Pinheiro  / Monteiro, Francismar  / Paula, Verônica Angélica Freitas de  / Silva, Hermes Moretti Ribeiro da  / Ventura, Carla Aparecida Arena ";"";"Ex. 01";"";"São Paulo";"Saraiva";"2006"
"25125";"18012014";"Emprestado";"Livro";"24811";"";"05/09/2019";"2-14 B871d";"Deus não está morto ";"Miles, Jack / Nunes, Francisco";"";"Ex. 01";"1. ed. ";"Rio de Janeiro  ";"Thomas Nelson ";"2014"
"25129";"18012015";"Disponível";"Livro";"24815";"";"05/09/2019";"64.031.3 D713e";"Empreenda nos finais de semana (e fique rico)";"Dornelas, José ";"";"Ex. 01";"";"São Paulo";"Saraiva";"2010"
"20153";"18012016";"Congelado";"Livro";"19856";"";"05/09/2019";"004:658 S782p";"Princípios de sistemas de informação";"Stair, Ralph M. / Reynolds, george W.";"";"Ex. 01";"11. ";"São Paulo ";"Cengage Learning";"2015"
"10190";"18012017";"Congelado";"Livro";"10060";"";"06/09/2019";"519.8 P474";"Pesquisa operacional para cursos de administração e engenharia";"Gonçalves, Valter / Murolo, Afrânio Carlos / Silva, Elio Medeiros da / Silva, Ermes Medeiros da";"";"Ex. 01";"4. ";"São Paulo";"Atlas";"2010"
"25155";"18012018";"Disponível";"Livro";"24841";"";"06/09/2019";"159.947.2 D171p";"Pode não ser o que parece";"Dana, Samy  / Almeida, Sérgio ";"";"Ex. 01";"1. ";"Rio de Janeiro";"Objetiva";"2017"
"25160";"18012019";"Disponível";"Livro";"24846";"";"06/09/2019";"316.7 J69e";"Everything bad is good for you";"Johnson, Steven ";"";"Ex. 01";"";"London, England ";"Penguin Books ";"2006"
"14987";"18012020";"Congelado";"Livro";"14816";"";"06/09/2019";"519.6 S319m";"Matemática discreta";"Scheinerman, Edward R. / Silva, Flávio Soares Corrêa da";"";"Ex. 01";"2. ";"São Paulo";"Cengage Learning";"2013"
"20988";"18012021";"Congelado";"Livro";"20687";"";"06/09/2019";"658.64 F562a";"Administração de serviços";"Fitzsimmons, James A.  / Barry, Render";"";"Ex. 01";"7. ";"Porto Alegre, RS";"AMGH";"2014"
"25169";"18012022";"Congelado";"Livro";"24855";"";"06/09/2019";"658.86 L675n";"As novas regras do varejo";"Lewis, Robin  / Dart, Michael  / Strong, Sonia ";"";"Ex. 01";"1. ";"São Paulo";"Figurati";"2014"
"23789";"18012023";"Disponível";"Livro";"23476";"";"06/09/2019";"159.947.5 J69p";"Picos e vales";"Johnson, Spencer  / Rosas, Alexandre ";"";"Ex. 02";"1. ";"Rio de Janeiro ";"Best Seller ";"2009"
"7601";"18012024";"Emprestado";"Livro";"7484";"";"06/09/2019";"316.46 H945c";"Como se tornar um líder servidor";"Hunter, James C.";"";"Ex. 01";"";"Rio de Janeiro - RJ";"Sextante";"2006"
"25190";"18012025";"Disponível";"Livro";"24876";"";"06/09/2019";"159.944 G866e";"A estratégia do olho de tigre ";"Grinberg, Renato ";"";"Ex. 01";"10. ";"São Paulo";"Gente ";"2011"
"14814";"18012026";"Congelado";"Livro";"14643";"";"06/09/2019";"658.5 M835a";"Administração da produção e operações";"Moreira, Daniel Augusto";"";"Ex. 01";"2. ";"São Paulo - SP";"Cengage Learning";"2008"
"25200";"18012027";"Disponível";"Livro";"24886";"";"09/09/2019";"159.947.5 F693v";"Você quer o que deseja?";"Forbes, Jorge ";"";"Ex. 01";"9. ";"São Paulo ";"Best Seller ";"2012"
"25262";"18012028";"Congelado";"Livro";"24948";"";"11/09/2019";"658.7 C737";"Compras";"Macagnan, Clea Beatriz ";"";"Ex. 01";"";"Porto Alegre";"Entremeios ";"2010"
"25263";"18012029";"Congelado";"Livro";"24949";"";"11/09/2019";"658.8:005.32 L192c";"Comportamento do consumidor para leigos ";"Lake, Laura  / Furtado, Eduardo ";"";"Ex. 01";"";"Rio de Janeiro";"Alta Books ";"2009"
"25264";"18012030";"Congelado";"Livro";"24950";"";"11/09/2019";"501 S544n";"Uma nova ciência da vida";"Sheldrake, Rupert  / Borges, Marcello ";"";"Ex. 01";"";"São Paulo";"Cultrix";"2013"
"542";"18012031";"Congelado";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 01";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012032";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 02";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012033";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 03";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012034";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 04";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012035";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 05";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012036";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 06";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012037";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 07";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012038";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 08";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012039";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 09";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012040";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 10";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012041";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 11";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012042";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 12";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012043";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 13";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012044";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 14";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012045";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 15";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012046";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 16";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012047";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 17";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012048";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 18";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012049";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 19";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012050";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 20";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012051";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 21";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012052";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 22";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012053";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 23";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012054";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 24";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012055";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 25";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012056";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 26";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012057";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 27";"6 ";"São Paulo";"Saraiva";"2010"
"542";"18012058";"Disponível";"Livro";"538";"";"11/09/2019";"519.2 M845e";"Estatística básica";"Morettin, Pedro A. / Bussab, Wilton de O.";"";"Ex. 28";"6 ";"São Paulo";"Saraiva";"2010"
"1455";"18012059";"Congelado";"Livro";"1439";"";"12/09/2019";"664.9 C569";"Ciência, higiene e tecnologia da carne";"Pardi, Henrique Silva / Pardi, Miguel Cione  / Santos, Iacir Francisco dos / Souza, Elmo Rampini de";"v. 01";"Ex. 01";"1.";"Goiania - GO";"UFG";"1995"
"1455";"18012060";"Disponível";"Livro";"1439";"";"12/09/2019";"664.9 C569";"Ciência, higiene e tecnologia da carne";"Pardi, Henrique Silva / Pardi, Miguel Cione  / Santos, Iacir Francisco dos / Souza, Elmo Rampini de";"v. 01";"Ex. 02";"1.";"Goiania - GO";"UFG";"1995"
"1455";"18012061";"Disponível";"Livro";"1439";"";"12/09/2019";"664.9 C569";"Ciência, higiene e tecnologia da carne";"Pardi, Henrique Silva / Pardi, Miguel Cione  / Santos, Iacir Francisco dos / Souza, Elmo Rampini de";"v. 01";"Ex. 03";"1.";"Goiania - GO";"UFG";"1995"
"1455";"18012062";"Disponível";"Livro";"1439";"";"12/09/2019";"664.9 C569";"Ciência, higiene e tecnologia da carne";"Pardi, Henrique Silva / Pardi, Miguel Cione  / Santos, Iacir Francisco dos / Souza, Elmo Rampini de";"v. 01";"Ex. 04";"1.";"Goiania - GO";"UFG";"1995"
"1455";"18012063";"Disponível";"Livro";"1439";"";"12/09/2019";"664.9 C569";"Ciência, higiene e tecnologia da carne";"Pardi, Henrique Silva / Pardi, Miguel Cione  / Santos, Iacir Francisco dos / Souza, Elmo Rampini de";"v. 01";"Ex. 05";"1.";"Goiania - GO";"UFG";"1995"
"1455";"18012064";"Disponível";"Livro";"1439";"";"12/09/2019";"664.9 C569";"Ciência, higiene e tecnologia da carne";"Pardi, Henrique Silva / Pardi, Miguel Cione  / Santos, Iacir Francisco dos / Souza, Elmo Rampini de";"v. 01";"Ex. 06";"1.";"Goiania - GO";"UFG";"1995"
"1455";"18012065";"Disponível";"Livro";"1439";"";"12/09/2019";"664.9 C569";"Ciência, higiene e tecnologia da carne";"Pardi, Henrique Silva / Pardi, Miguel Cione  / Santos, Iacir Francisco dos / Souza, Elmo Rampini de";"v. 01";"Ex. 07";"1.";"Goiania - GO";"UFG";"1995"
"1455";"18012066";"Disponível";"Livro";"1439";"";"13/09/2019";"664.9 C569";"Ciência, higiene e tecnologia da carne";"Pardi, Henrique Silva / Pardi, Miguel Cione  / Santos, Iacir Francisco dos / Souza, Elmo Rampini de";"v. 01";"Ex. 08";"1.";"Goiania - GO";"UFG";"1995"
"15641";"18012067";"Congelado";"Livro";"15468";"";"13/09/2019";"633.68 A281";"O agronegócio do amendoim no Brasil";"Freire, Rosa Maria Mendes / Lima, Liziane Maria de / Santos, Roseane Cavalcanti dos";"";"Ex. 01";"2. ";"Brasília - DF";"Embrapa";"2013"
"15641";"18012068";"Disponível";"Livro";"15468";"";"13/09/2019";"633.68 A281";"O agronegócio do amendoim no Brasil";"Freire, Rosa Maria Mendes / Lima, Liziane Maria de / Santos, Roseane Cavalcanti dos";"";"Ex. 02";"2. ";"Brasília - DF";"Embrapa";"2013"
"15641";"18012069";"Disponível";"Livro";"15468";"";"13/09/2019";"633.68 A281";"O agronegócio do amendoim no Brasil";"Freire, Rosa Maria Mendes / Lima, Liziane Maria de / Santos, Roseane Cavalcanti dos";"";"Ex. 03";"2. ";"Brasília - DF";"Embrapa";"2013"
"15641";"18012070";"Danificado";"Livro";"15468";"";"13/09/2019";"633.68 A281";"O agronegócio do amendoim no Brasil";"Freire, Rosa Maria Mendes / Lima, Liziane Maria de / Santos, Roseane Cavalcanti dos";"";"Ex. 04";"2. ";"Brasília - DF";"Embrapa";"2013"
"15641";"18012071";"Disponível";"Livro";"15468";"";"13/09/2019";"633.68 A281";"O agronegócio do amendoim no Brasil";"Freire, Rosa Maria Mendes / Lima, Liziane Maria de / Santos, Roseane Cavalcanti dos";"";"Ex. 05";"2. ";"Brasília - DF";"Embrapa";"2013"
"15641";"18012072";"Disponível";"Livro";"15468";"";"13/09/2019";"633.68 A281";"O agronegócio do amendoim no Brasil";"Freire, Rosa Maria Mendes / Lima, Liziane Maria de / Santos, Roseane Cavalcanti dos";"";"Ex. 06";"2. ";"Brasília - DF";"Embrapa";"2013"
"15641";"18012073";"Disponível";"Livro";"15468";"";"13/09/2019";"633.68 A281";"O agronegócio do amendoim no Brasil";"Freire, Rosa Maria Mendes / Lima, Liziane Maria de / Santos, Roseane Cavalcanti dos";"";"Ex. 07";"2. ";"Brasília - DF";"Embrapa";"2013"
"15641";"18012074";"Emprestado";"Livro";"15468";"";"13/09/2019";"633.68 A281";"O agronegócio do amendoim no Brasil";"Freire, Rosa Maria Mendes / Lima, Liziane Maria de / Santos, Roseane Cavalcanti dos";"";"Ex. 08";"2. ";"Brasília - DF";"Embrapa";"2013"
"15641";"18012075";"Disponível";"Livro";"15468";"";"13/09/2019";"633.68 A281";"O agronegócio do amendoim no Brasil";"Freire, Rosa Maria Mendes / Lima, Liziane Maria de / Santos, Roseane Cavalcanti dos";"";"Ex. 09";"2. ";"Brasília - DF";"Embrapa";"2013"
"18545";"18012076";"Congelado";"Livro";"18360";"";"17/09/2019";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 01";"12. ";"Porto Alegre";"Artmed";"2017"
"18545";"18012077";"Disponível";"Livro";"18360";"";"17/09/2019";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 02";"12. ";"Porto Alegre";"Artmed";"2017"
"25399";"18012078";"Disponível";"Livro";"25086";"";"17/09/2019";"929 C349v";"Viagem a Ixtlan ";"Castaneda, Carlos  / Costa, Luzia Machado da ";"";"Ex. 01";"18. ed. ";"São Paulo";"Nova Era ";"2010"
"25400";"18012079";"Disponível";"Livro";"25087";"";"17/09/2019";"612.3 P451d";"A dieta da mente ";"Perlmutter, David  / Fontenelle, André ";"";"Ex. 01";"";"São Paulo";"Paralela ";"2014"
"18616";"18012080";"Danificado";"Livro";"18431";"";"17/09/2019";"821.111(73) S544p";"O plano perfeito";"Sheldon, Sidney";"";"Ex. 01";"20. ";"Rio de Janeiro ";"Record";"2012"
"25443";"18012081";"Disponível";"Livro";"25130";"";"18/09/2019";"82-6 M528c";"Cartas entre amigos ";"Melo, Fábio de  / Chalita, Gabriel ";"";"Ex. 01";"1. ed. ";"São Paulo";"Ediouro";"2009"
"25444";"18012082";"Emprestado";"Livro";"25131";"";"18/09/2019";"821.134.3(81)-3 C982e";"Em busca do sentido da vida";"Cury, Augusto";"";"Ex. 01";"";"São Paulo ";"Planeta";"2013"
"17520";"18012083";"Congelado";"Livro";"17343";"";"18/09/2019";"37.016 B823d";"Diretrizes curriculares nacionais da educação básica";"Brasil. Ministério da Educação. Secretaria de Educação Básica. Secretaria de Educação Continuada, Alfabetização, Diversidade e Inclusão. Secretaria de Educação Profissional e Tecnológica. Conselho Nacional de Educação. Câmara Nacional de Educação Básica.";"";"Ex. 01";"";"Brasília, DF";"Ministério da Educação";"2013"
"17520";"18012084";"Disponível";"Livro";"17343";"";"18/09/2019";"37.016 B823d";"Diretrizes curriculares nacionais da educação básica";"Brasil. Ministério da Educação. Secretaria de Educação Básica. Secretaria de Educação Continuada, Alfabetização, Diversidade e Inclusão. Secretaria de Educação Profissional e Tecnológica. Conselho Nacional de Educação. Câmara Nacional de Educação Básica.";"";"Ex. 02";"";"Brasília, DF";"Ministério da Educação";"2013"
"25452";"18012085";"Disponível";"Livro";"25139";"";"18/09/2019";"821.111(73)-3 S544h";"Escrito nas estrelas ; Lembranças da meia-noite ";"Sheldon, Sidney  / Lemos, A. B. Pinheiro de ";"";"Ex. 01";"3. ";"Rio de Janeiro";"Best Bolso";"2013"
"25456";"18012086";"Emprestado";"Livro";"25143";"";"18/09/2019";"821.111(73)-3 R646L";"Lírio vermelho";"Roberts, Nora / Vieira, Elsa T. S. ";"";"Ex. 01";"";"Rio de Janeiro";"Bertrand Brasil ";"2013"
"3684";"18012087";"Congelado";"Livro";"3581";"";"18/09/2019";"519.2 C921e";"Estatística fácil";"Crespo, Antônio Arnot";"";"Ex. 01";"17. ";"São Paulo";"Saraiva";"2002"
"25460";"18012088";"Disponível";"Livro";"25147";"";"18/09/2019";"929 S333c";"Cleópatra";"Schiff, Stacy  / Siqueira, José Rubens ";"";"Ex. 01";"1. ed. ";"Rio de Janeiro ";"Zahar ";"2011"
"25461";"18012089";"Congelado";"Livro";"25148";"";"18/09/2019";"581.2 I61";"Interação planta-patógeno ";"Cia, Patrícia  / Leite, Breno  / Pascholati, Sérgio Florentino  / Stangarlin, José Renato ";"";"Ex. 01";"";"Piracicaba, SP";"FEALQ";"2008"
"25461";"18012090";"Disponível";"Livro";"25148";"";"18/09/2019";"581.2 I61";"Interação planta-patógeno ";"Cia, Patrícia  / Leite, Breno  / Pascholati, Sérgio Florentino  / Stangarlin, José Renato ";"";"Ex. 02";"";"Piracicaba, SP";"FEALQ";"2008"
"25461";"18012091";"Disponível";"Livro";"25148";"";"18/09/2019";"581.2 I61";"Interação planta-patógeno ";"Cia, Patrícia  / Leite, Breno  / Pascholati, Sérgio Florentino  / Stangarlin, José Renato ";"";"Ex. 03";"";"Piracicaba, SP";"FEALQ";"2008"
"25461";"18012092";"Disponível";"Livro";"25148";"";"18/09/2019";"581.2 I61";"Interação planta-patógeno ";"Cia, Patrícia  / Leite, Breno  / Pascholati, Sérgio Florentino  / Stangarlin, José Renato ";"";"Ex. 04";"";"Piracicaba, SP";"FEALQ";"2008"
"25461";"18012093";"Disponível";"Livro";"25148";"";"18/09/2019";"581.2 I61";"Interação planta-patógeno ";"Cia, Patrícia  / Leite, Breno  / Pascholati, Sérgio Florentino  / Stangarlin, José Renato ";"";"Ex. 05";"";"Piracicaba, SP";"FEALQ";"2008"
